offer_id;price;date_time;room;square;floor;all_floors;first/last;district
3876217260;5500000;2024-08-08 00:38:59;2;62.0;3;5;0;6
4036122452;7000000;2024-07-29 22:31:26;1;50.0;9;10;0;1
3957274551;5800000;2024-08-09 12:59:33;0;25.0;7;24;0;3
4060913757;5850000;2024-07-30 11:56:07;2;46.8;1;5;1;4
4042810104;4000000;2024-07-29 11:57:58;1;33.8;4;4;1;2
4218665498;6800000;2024-08-09 17:37:03;2;70.4;9;15;0;1
3679150327;4700000;2024-07-25 20:06:05;1;42.0;12;19;0;8
4226366281;5500000;2024-08-07 17:20:54;2;42.2;3;4;0;5
2465700508;10000000;2024-08-09 08:54:09;2;54.0;4;7;0;2
3758169711;3300000;2024-08-04 13:17:00;1;26.2;1;5;1;8
3971363907;7500000;2024-08-05 08:18:37;2;50.7;15;18;0;5
4089513425;3900000;2024-08-04 12:10:54;0;30.0;9;25;0;7
3545278396;5950000;2024-07-31 07:38:35;2;49.0;6;14;0;1
2231269328;2500000;2024-08-02 12:14:48;0;17.0;2;12;0;6
3936726875;3400000;2024-08-04 19:52:08;2;45.0;2;2;1;1
4006310831;3200000;2024-08-05 13:11:05;1;30.6;6;9;0;0
3997277138;5150000;2024-08-02 11:45:27;1;38.0;4;17;0;0
3985206222;6500000;2024-08-08 15:59:07;2;50.0;9;9;1;0
4067255849;30000000;2024-08-07 12:39:57;3;97.0;22;24;0;0
3762237531;4470000;2024-07-30 21:01:34;1;46.8;10;10;1;0
3763684118;4300000;2024-08-01 13:52:12;2;48.6;1;9;1;0
4244451573;5150000;2024-08-06 13:46:21;1;32.0;14;16;0;0
4198852513;4800000;2024-08-10 11:17:06;0;33.0;8;22;0;0
4250441821;7000000;2024-08-07 11:50:34;1;48.0;8;22;0;0
3821269743;5950000;2024-07-24 17:25:04;0;30.0;15;24;0;0
4121361372;4700000;2024-07-29 09:59:36;1;35.5;4;10;0;0
3995736882;7700000;2024-08-06 10:04:28;2;54.6;7;24;0;0
4343762431;5150000;2024-08-09 18:49:52;2;43.0;4;5;0;0
3874025199;4700000;2024-07-25 10:21:10;2;47.7;12;17;0;0
4027393297;6700000;2024-08-08 17:13:35;3;65.0;4;4;1;0
3803213821;9200000;2024-08-06 13:24:43;2;56.0;10;21;0;0
3885155310;5000000;2024-08-03 08:16:30;2;44.0;1;5;1;0
4079227420;6000000;2024-08-02 22:04:34;1;38.0;16;19;0;0
3989082136;6500000;2024-07-25 08:46:22;2;56.2;9;10;0;0
3986771352;6100000;2024-08-06 12:03:08;3;58.5;3;9;0;0
4283340668;4000000;2024-07-28 20:28:25;2;35.8;3;5;0;0
3454884709;5200000;2024-08-06 23:12:44;2;49.0;5;9;0;0
3805110487;3650000;2024-08-04 11:16:51;1;30.0;4;18;0;0
4141775306;4800000;2024-07-30 11:54:44;3;64.0;4;5;0;0
3782488357;6299000;2024-08-10 09:44:53;0;38.0;13;17;0;0
3616701214;9990000;2024-08-05 10:25:13;3;195.0;1;9;1;0
4025070167;4350000;2024-08-10 13:29:18;3;41.1;8;9;0;6
4072681512;6100000;2024-07-27 17:31:33;1;47.0;6;17;0;8
3967404780;6000000;2024-08-01 11:23:41;0;34.0;16;16;1;1
1230099286;7000000;2024-08-01 12:14:23;3;67.0;4;5;0;5
4247909985;4500000;2024-08-08 15:26:31;2;46.0;7;10;0;1
3945016453;4550000;2024-08-02 18:46:13;1;40.0;2;3;0;0
3047475687;11000000;2024-07-30 09:09:19;0;37.0;6;25;0;4
4022428465;4350000;2024-07-31 04:46:04;1;35.4;4;10;0;6
3691554298;3700000;2024-08-06 23:04:50;1;30.9;4;5;0;6
4167290129;8600000;2024-07-26 20:15:25;3;68.6;15;17;0;8
3814675636;6700000;2024-07-24 00:12:23;1;41.9;3;22;0;5
4111019865;4750000;2024-08-06 18:53:50;3;67.6;1;1;1;7
4125570852;3200000;2024-08-07 19:54:07;0;26.1;2;3;0;1
2116363729;3000000;2024-08-06 12:00:35;3;54.0;1;1;1;3
3010953834;5700000;2024-08-01 21:54:32;1;38.0;9;13;0;6
4008786449;2999999;2024-08-08 10:21:32;1;22.0;5;5;1;6
4153512397;1200000;2024-08-08 19:00:17;1;12.0;4;9;0;6
4049173583;2700000;2024-08-04 19:10:29;1;30.0;2;5;0;6
2957338495;3500000;2024-07-22 18:03:14;1;36.7;16;16;1;5
4130541638;3999999;2024-08-07 15:28:59;2;42.9;2;5;0;5
2632009659;7500000;2024-07-23 10:43:18;2;40.0;2;6;0;2
3852851527;3700000;2024-08-09 11:44:02;1;31.0;4;5;0;1
3943557443;5950000;2024-08-01 17:28:04;2;58.1;5;5;1;5
3604743932;5800000;2024-08-04 13:18:45;2;50.0;22;26;0;2
4067414645;2000000;2024-07-30 14:35:28;2;32.9;1;1;1;2
3772212659;4150000;2024-08-04 19:31:28;2;44.7;2;5;0;2
4242673056;6700000;2024-08-07 10:30:01;1;40.0;20;24;0;7
3988796497;10900000;2024-07-28 16:27:01;2;67.0;14;25;0;8
4014609293;3900000;2024-08-04 16:25:16;0;37.0;14;17;0;5
2193173088;5350000;2024-08-07 08:47:34;1;36.0;5;19;0;8
3859748787;6300000;2024-08-03 12:51:20;1;45.0;17;19;0;6
3020879053;9200000;2024-08-08 17:01:09;1;40.0;12;24;0;3
3572693271;5250000;2024-08-02 18:02:55;3;48.0;4;5;0;8
4046464798;5000000;2024-07-25 14:03:50;1;31.4;18;18;1;7
2485410699;7450000;2024-08-03 19:11:58;2;59.0;19;21;0;2
3768374847;12500000;2024-08-04 00:58:59;1;43.1;13;16;0;3
3878788358;9450000;2024-08-09 03:19:42;2;62.0;18;25;0;8
3948617951;2700000;2024-08-07 12:27:16;1;30.3;2;5;0;6
3963460088;6900000;2024-08-06 22:04:16;2;61.6;9;20;0;6
3971078604;4100000;2024-08-03 11:19:59;1;27.7;10;26;0;5
4161202417;8200000;2024-07-31 22:11:03;1;45.0;24;24;1;7
3788448204;5400000;2024-08-03 16:28:19;3;61.0;2;5;0;7
4151484918;6700000;2024-08-08 23:11:10;2;50.0;5;9;0;6
4159697240;12500000;2024-07-31 18:09:07;3;77.9;7;10;0;6
3788931873;5300000;2024-08-03 16:58:56;2;50.0;18;18;1;8
3749809707;6400000;2024-07-31 15:19:37;1;48.4;6;15;0;7
3793491126;4500000;2024-08-09 21:13:55;0;39.7;13;16;0;1
3320314182;10300000;2024-07-26 20:16:02;2;64.0;11;11;1;3
4096124517;7600000;2024-08-02 14:10:16;3;66.3;6;6;1;7
4282873160;8300000;2024-07-31 16:42:39;1;34.0;3;20;0;3
3996725842;4800000;2024-08-01 14:10:36;1;36.6;3;4;0;0
3862099383;7800000;2024-08-04 18:58:15;3;70.7;4;5;0;5
4143037593;7700000;2024-07-26 18:33:26;2;59.1;3;14;0;6
4147879685;5500000;2024-08-01 15:14:32;3;65.0;1;5;1;2
4110975234;4500000;2024-08-06 21:25:53;0;30.0;20;25;0;8
3850359680;8490000;2024-08-03 17:35:05;4;106.5;5;5;1;4
3577759965;18960000;2024-07-29 05:17:33;3;123.8;12;17;0;5
3790355879;3900000;2024-07-29 20:52:33;1;31.0;1;5;1;1
4060735479;6350000;2024-08-07 13:00:02;2;39.5;6;10;0;8
3905199007;10000000;2024-08-09 18:35:41;3;80.0;3;4;0;3
3765954870;7100000;2024-07-29 12:12:54;2;50.0;6;9;0;3
4180061207;12500000;2024-08-04 23:32:43;3;90.0;7;10;0;8
3482799898;5500000;2024-08-08 14:30:53;3;58.0;5;9;0;1
4027806979;10700000;2024-08-03 07:40:13;3;83.0;10;21;0;2
4132683360;7000000;2024-07-31 23:47:56;3;47.9;1;5;1;2
3904312212;6000000;2024-08-09 22:46:07;1;35.8;16;16;1;6
4133953222;4491000;2024-07-26 15:46:52;1;48.3;4;9;0;2
4054868222;11100000;2024-08-07 13:26:53;3;84.0;4;10;0;5
2137433094;8600000;2024-08-07 10:05:16;2;75.0;8;16;0;1
3986625890;7000000;2024-08-01 23:56:41;3;81.4;5;18;0;5
2580840524;10100000;2024-08-04 20:46:16;4;85.2;3;5;0;5
2064183034;4700000;2024-07-30 08:52:27;2;52.0;5;5;1;7
3415985483;5200000;2024-07-23 10:30:03;1;35.0;8;23;0;7
3916611078;8700000;2024-07-26 23:12:10;2;65.0;19;19;1;2
3785533637;7600000;2024-07-31 19:00:36;3;69.5;6;17;0;8
4068592339;4290000;2024-08-09 18:51:47;1;41.6;15;19;0;5
4260492199;3670000;2024-08-01 20:18:15;1;34.0;7;12;0;8
4074380172;5999000;2024-08-01 17:00:03;3;61.5;4;9;0;8
4112336650;7500000;2024-08-06 18:07:38;2;67.0;9;12;0;8
3647396239;7500000;2024-07-28 14:20:51;2;42.0;20;24;0;1
3761172368;6300000;2024-07-29 12:31:00;1;43.1;5;19;0;7
3499936867;13900000;2024-07-30 12:31:05;3;102.7;9;14;0;4
3999664621;3950000;2024-08-08 15:16:37;2;37.1;2;3;0;8
3909786549;8900000;2024-08-08 12:05:18;2;56.5;6;20;0;7
3996778367;15000000;2024-07-28 07:03:18;3;98.0;5;20;0;5
3899906544;13500000;2024-07-28 21:55:15;2;58.0;9;13;0;4
4529849177;8000000;2024-08-09 00:12:52;2;61.9;9;14;0;6
4187476380;4500000;2024-07-30 23:26:56;2;47.5;5;5;1;8
3492672680;6590000;2024-08-05 10:09:28;3;64.0;3;9;0;1
3993614688;4950000;2024-08-07 11:17:36;1;51.8;9;19;0;5
3874709110;6999999;2024-07-22 07:08:40;3;80.0;10;11;0;6
3279411233;7000000;2024-07-22 22:58:49;1;45.0;19;22;0;7
4063360375;8950000;2024-07-25 15:15:25;2;50.0;2;6;0;3
3910071028;5150000;2024-07-30 11:09:41;2;53.0;8;17;0;6
4017308993;8900000;2024-07-20 16:21:24;1;42.0;8;20;0;3
3902805245;6980000;2024-08-05 08:57:13;3;64.0;6;10;0;6
2942530374;3800000;2024-07-27 16:50:08;3;56.0;2;2;1;8
3604792069;9500000;2024-07-24 12:17:07;3;58.9;7;9;0;3
3820944219;7100000;2024-07-24 13:03:56;1;42.9;4;18;0;5
3910108224;16000000;2024-08-10 18:32:07;2;98.0;17;17;1;3
3608333128;6500000;2024-07-25 12:09:29;2;53.0;2;9;0;3
667055815;4350000;2024-07-29 11:50:13;1;39.5;9;10;0;5
3979110188;15000000;2024-08-08 16:18:21;5;112.8;3;9;0;2
3874715495;6660000;2024-07-30 21:40:10;1;42.0;6;9;0;8
3764524538;9600000;2024-07-29 21:04:45;2;45.0;25;25;1;7
3376378905;13450000;2024-08-08 13:06:08;2;55.0;3;25;0;3
4283139592;20000000;2024-07-30 17:06:10;3;115.0;14;21;0;1
2716385981;5900000;2024-08-05 11:17:11;3;64.0;7;9;0;5
3900017641;10000000;2024-08-04 11:08:41;4;80.3;22;23;0;5
3991811482;4350000;2024-08-06 19:27:30;1;36.0;20;24;0;7
2492997671;9100000;2024-07-27 17:14:33;2;67.0;13;18;0;1
2185016330;4500000;2024-08-06 11:36:12;6;80.0;1;2;1;2
2582659662;7800000;2024-08-05 21:04:52;2;50.0;18;19;0;1
4096844232;25999000;2024-07-29 13:16:32;3;122.0;9;10;0;7
3157746484;8200000;2024-08-03 20:24:26;1;22.0;23;25;0;3
3924601246;7200000;2024-07-31 17:40:50;2;51.4;4;6;0;5
3353428648;18000000;2024-07-30 09:38:12;4;160.0;11;11;1;3
3710820948;7500000;2024-07-27 19:17:04;3;67.0;6;9;0;8
4112241311;3250000;2024-08-08 22:57:38;1;25.9;5;25;0;6
4187180649;6850000;2024-07-27 11:55:16;3;62.0;8;11;0;1
2704412718;12700000;2024-07-26 18:15:28;3;70.0;3;25;0;3
3787663764;15200000;2024-08-08 20:23:57;3;133.0;3;11;0;3
3658367254;5500000;2024-08-05 16:56:24;2;58.3;2;3;0;4
3930918478;6500000;2024-07-29 15:21:52;2;52.0;12;16;0;6
4165229905;10177000;2024-08-03 18:54:16;3;89.0;6;17;0;8
4056955371;12900000;2024-07-29 12:06:47;3;90.0;13;21;0;7
3833660364;6100000;2024-08-01 11:12:12;1;41.7;17;20;0;8
4128874359;2250000;2024-07-28 02:02:23;1;22.0;1;2;1;2
4242733462;9000000;2024-08-02 22:11:16;1;33.0;10;23;0;4
4203733490;10490000;2024-07-29 10:56:41;3;69.5;7;13;0;7
2423536183;9350000;2024-08-05 12:42:09;1;40.7;14;17;0;3
3426529298;17500000;2024-07-30 19:02:34;3;131.0;19;22;0;4
3939222680;6950000;2024-07-26 15:13:33;2;43.3;3;4;0;3
3834698454;6500000;2024-07-30 12:26:17;1;48.0;7;17;0;5
2582246741;7000000;2024-08-02 16:45:01;3;54.7;2;2;1;1
4080683589;7100000;2024-08-08 16:45:49;1;34.0;13;14;0;3
4029182509;8900000;2024-08-11 13:08:55;3;67.0;2;10;0;6
4184005934;6300000;2024-08-05 23:06:01;1;37.0;8;16;0;6
3884909050;10000000;2024-07-24 13:15:56;3;80.2;6;14;0;1
4003941189;7700000;2024-07-25 20:53:57;1;36.0;18;20;0;3
3467828562;7800000;2024-07-26 14:19:56;2;60.0;16;24;0;1
3797705220;23000000;2024-08-06 13:49:37;3;90.0;29;32;0;4
3660871239;14000000;2024-07-27 13:06:09;3;105.0;7;14;0;1
4244100312;2550000;2024-08-10 12:32:14;2;36.0;9;9;1;6
3783917343;6500000;2024-08-08 21:54:21;2;39.0;9;12;0;8
2126755552;4200000;2024-08-05 23:07:29;1;38.0;3;17;0;5
3877553476;8700000;2024-07-30 17:38:12;2;48.1;3;5;0;7
3654471614;8500000;2024-08-06 20:47:41;4;100.0;3;12;0;1
4002505979;5300000;2024-07-29 07:14:16;1;43.0;12;24;0;5
3043717503;11690000;2024-08-06 18:42:02;3;86.0;5;10;0;5
3903163604;6050000;2024-08-09 08:39:16;1;39.0;2;9;0;8
2586404884;12200000;2024-08-10 08:11:26;3;66.8;5;6;0;4
4074594734;4050000;2024-08-07 15:21:30;1;33.0;1;5;1;8
3616033918;7700000;2024-08-09 11:25:05;4;92.0;3;9;0;6
4242669357;5300000;2024-08-02 23:28:59;3;51.0;5;5;1;5
3951489957;7400000;2024-08-01 18:56:22;2;56.0;19;26;0;2
4459666472;4150000;2024-08-09 14:59:30;1;39.9;8;10;0;7
3675602186;4800000;2024-08-01 20:18:59;1;33.2;11;22;0;1
3925041250;7000000;2024-07-31 20:36:42;2;55.2;6;10;0;6
4132715141;6100000;2024-07-30 09:09:47;2;49.5;8;10;0;2
3841231566;3150000;2024-07-28 21:33:05;1;30.2;5;5;1;6
4346117635;4500000;2024-08-09 18:30:17;3;47.7;1;5;1;1
4063029726;17000000;2024-08-03 21:11:02;3;89.2;5;6;0;6
4343910461;6950000;2024-08-08 17:13:06;3;82.0;4;16;0;5
4036538322;8500000;2024-08-03 20:08:51;3;80.0;6;10;0;4
4143824796;5150000;2024-08-10 10:07:36;1;37.8;1;10;1;5
3999132166;6200000;2024-08-09 08:38:24;1;33.0;18;19;0;4
3702255854;4940000;2024-07-29 16:50:37;1;42.0;2;4;0;1
3395592818;9490000;2024-08-05 17:05:09;3;103.0;8;9;0;5
2683028895;9500000;2024-07-27 14:16:36;2;75.0;13;16;0;1
3975546510;5000000;2024-08-06 11:28:42;3;47.8;5;5;1;8
3092879466;7255000;2024-07-29 22:47:51;2;54.0;6;19;0;8
3992432135;6850000;2024-08-05 20:25:42;2;50.0;3;10;0;7
4077855593;5500000;2024-08-05 21:18:30;1;34.9;15;20;0;2
3859193920;12900000;2024-08-07 16:26:04;5;147.0;10;10;1;7
3807485799;5550000;2024-07-31 09:52:36;2;54.0;2;9;0;1
3516390263;7799999;2024-08-07 09:55:51;2;76.8;12;16;0;8
3833521742;13500000;2024-07-31 13:11:23;2;63.2;9;22;0;7
4169590050;7650000;2024-08-07 14:50:57;1;30.0;27;32;0;4
3684879162;3600000;2024-07-28 16:01:34;1;24.6;19;24;0;7
3909447242;3700000;2024-08-04 10:58:04;1;46.0;3;5;0;6
3965478951;16500000;2024-08-08 17:21:29;2;95.0;4;15;0;5
4075921130;5650000;2024-08-01 16:23:41;1;35.0;13;24;0;7
4056910797;8600000;2024-08-02 12:15:48;1;35.0;17;24;0;4
4113739789;8200000;2024-08-01 12:41:28;3;54.0;3;5;0;1
3514355817;2900000;2024-07-29 10:24:44;1;22.0;1;9;1;6
3967152638;21000000;2024-07-27 17:15:02;4;120.0;7;17;0;4
4084066415;8000000;2024-08-05 15:57:31;2;55.0;3;18;0;8
3703538788;4100000;2024-07-31 20:09:07;1;41.0;7;19;0;6
2053670659;7990000;2024-08-11 10:15:54;4;102.0;1;10;1;1
3829157074;5750000;2024-08-05 09:01:01;1;39.0;8;10;0;8
3624317951;6300000;2024-08-10 00:38:20;1;45.0;17;18;0;5
4130343267;12000000;2024-08-05 14:28:37;2;70.0;19;20;0;7
3683359292;3350000;2024-07-30 07:20:03;1;25.0;8;9;0;8
3928776811;5990000;2024-08-05 21:49:48;3;55.0;5;5;1;2
3157719222;8800000;2024-08-10 13:37:32;1;43.0;18;25;0;4
3976149647;4799000;2024-07-28 11:40:58;2;42.8;1;1;1;7
4092227718;7700000;2024-08-04 14:17:43;2;56.0;6;10;0;7
3862611128;4500000;2024-08-11 11:26:47;2;59.3;3;4;0;0
3468880903;4399000;2024-08-05 22:45:22;1;41.6;9;10;0;6
3498689333;13600000;2024-08-06 18:16:57;2;56.0;20;25;0;3
2455246224;18000000;2024-07-29 18:41:11;1;94.0;25;30;0;4
3335376836;6250000;2024-08-06 10:45:20;3;61.0;4;5;0;8
4112825216;5500000;2024-07-27 15:09:58;1;39.0;3;12;0;8
3673032518;9200000;2024-08-02 14:39:40;2;63.4;6;7;0;2
3979683319;12000000;2024-08-11 13:01:14;3;88.9;10;17;0;1
3059835348;11300000;2024-08-05 17:22:33;3;90.4;9;12;0;3
4151960062;2500000;2024-07-29 19:38:22;1;30.0;1;1;1;6
4164754999;12000000;2024-08-08 22:04:51;3;56.9;4;5;0;1
4006009415;7700000;2024-08-07 08:25:49;1;50.0;11;17;0;1
4043274751;2800000;2024-08-08 10:23:31;1;22.2;1;9;1;1
4196294371;7500000;2024-08-06 15:36:36;2;54.0;2;14;0;7
1996634760;5500000;2024-08-01 13:56:25;2;61.0;10;11;0;1
2498734102;3750000;2024-08-05 17:50:38;2;46.4;5;5;1;6
4123167401;5000000;2024-08-04 12:35:23;2;43.0;3;5;0;7
4042006684;25000000;2024-07-26 17:07:50;3;80.0;5;22;0;3
1916224358;9000000;2024-07-31 14:10:38;3;84.0;1;17;1;5
4326044450;3650000;2024-08-06 23:16:06;1;24.0;3;5;0;2
2780419436;5450000;2024-08-11 13:04:31;1;29.0;6;8;0;4
4001310431;6850000;2024-08-09 11:18:37;1;38.5;8;22;0;6
3894899404;5800000;2024-07-26 15:19:46;1;36.7;5;14;0;2
3814791902;3400000;2024-07-25 12:22:17;2;41.9;5;5;1;7
2349199731;15400000;2024-08-10 09:05:40;3;93.7;15;15;1;3
4265770457;7650000;2024-07-23 15:48:52;2;56.7;5;5;1;4
4061022151;8600000;2024-07-28 12:57:34;2;52.0;14;25;0;8
4006630449;3500000;2024-08-11 10:53:31;1;31.9;5;5;1;1
4121585108;4100000;2024-08-10 12:11:29;1;30.2;7;9;0;6
3994523772;8300000;2024-08-07 11:16:10;3;87.0;2;16;0;8
4030865207;6700000;2024-07-23 00:08:24;2;53.6;2;9;0;6
4325937204;4700000;2024-08-11 12:18:56;2;50.2;8;9;0;8
3205273003;4200000;2024-08-02 18:51:06;4;56.7;2;2;1;7
3673685273;6800000;2024-08-07 11:14:30;2;46.7;2;5;0;7
3897207972;3800000;2024-07-27 16:10:45;1;37.0;15;24;0;6
3542624669;10200000;2024-08-09 23:30:01;2;90.0;2;16;0;1
4282853100;6870000;2024-07-28 19:06:56;1;39.7;13;25;0;3
4122661074;3500000;2024-08-08 22:43:10;1;25.0;7;18;0;5
330564820;7550000;2024-07-28 18:49:21;1;55.0;7;18;0;8
4062609973;6490000;2024-08-03 12:47:48;3;59.9;4;5;0;5
3135468745;8400000;2024-08-11 10:05:13;1;37.0;6;25;0;3
3309587680;5600000;2024-07-31 11:45:56;1;32.0;14;24;0;7
4294132607;4450000;2024-07-30 13:47:48;1;38.1;8;10;0;6
4139667374;25000000;2024-08-05 08:58:42;6;280.0;10;11;0;3
3955160431;7400000;2024-07-24 15:10:26;3;61.9;5;5;1;7
3722623319;5800000;2024-07-25 17:16:04;2;44.5;1;5;1;1
3931438113;6150000;2024-07-28 21:29:01;4;72.8;1;3;1;3
3745855371;7100000;2024-08-04 14:27:54;2;63.2;2;12;0;6
4086943085;10750000;2024-07-24 18:53:02;2;50.0;20;22;0;5
4016174521;4000000;2024-08-08 22:44:34;1;45.0;2;4;0;0
4134134162;9250000;2024-07-29 15:06:06;3;73.0;9;24;0;5
3559524332;3500000;2024-08-03 14:32:31;1;37.0;1;4;1;6
2960196880;8000000;2024-07-30 15:21:24;2;67.4;3;12;0;1
3974295762;4000000;2024-07-20 19:52:42;1;43.0;10;19;0;5
3935804312;5500000;2024-07-19 16:02:38;2;54.0;9;9;1;6
4128621086;4150000;2024-07-20 14:07:22;1;27.0;9;10;0;8
4030756209;9000000;2024-07-22 15:35:41;1;46.0;23;23;1;3
3719270129;5080000;2024-08-03 23:02:17;1;42.2;3;24;0;2
2398295912;3390000;2024-08-04 10:23:01;1;28.4;5;10;0;5
3031745925;6500000;2024-07-23 16:52:42;3;76.0;13;14;0;1
4084482773;6000000;2024-07-26 22:44:06;2;41.0;14;17;0;5
4128556110;6600000;2024-07-24 14:25:35;1;25.8;3;25;0;5
3700639441;5700000;2024-07-20 18:59:55;1;42.0;8;10;0;7
4011429425;6050000;2024-07-17 20:39:38;2;44.2;4;5;0;5
2905653084;7973000;2024-08-02 11:30:49;1;40.0;5;11;0;3
3674557316;6000000;2024-07-26 18:54:07;2;57.0;15;18;0;2
3779300106;5600000;2024-07-22 20:03:54;1;34.2;2;4;0;1
4028091864;7300000;2024-07-18 17:52:19;3;68.5;8;16;0;8
4081021053;3570000;2024-07-22 09:00:58;2;40.3;5;5;1;7
4004383244;6300000;2024-07-28 17:12:45;2;70.9;5;5;1;6
3944343415;10000000;2024-08-03 16:55:46;3;68.0;4;28;0;1
957337937;4100000;2024-07-23 18:51:20;1;33.0;19;23;0;1
3669875227;3600000;2024-08-05 13:47:02;2;19.8;2;2;1;2
3031836050;7500000;2024-08-03 22:08:19;2;52.0;1;9;1;8
3935535892;5700000;2024-08-11 23:29:22;1;30.0;14;25;0;5
3707831429;6100000;2024-08-11 17:09:01;1;36.7;10;26;0;5
4051067579;6500000;2024-07-13 12:33:11;2;54.4;7;10;0;1
